"","user_id","retweet_count","hashtags","links","mentions","user_favorites","user_statuses","user_location","rt_user_fav_count","rt_user_stat_count","rt_user_loc","rt_user_id"
"1",319800208,2,1,FALSE,2,287,2718,NA,1,1903,NA,262651961
"2",47453385,0,6,FALSE,1,487,15478,NA,NA,NA,NA,NA
"3",420526790,0,1,FALSE,0,1,1116,NA,NA,NA,NA,NA
"4",236553538,0,4,FALSE,0,75,3080,NA,NA,NA,NA,NA
"5",316206168,0,2,FALSE,1,0,238,NA,NA,NA,NA,NA
"6",423321195,4,7,FALSE,1,76,2401,NA,170,3329,NA,392896050
"7",108630345,0,2,FALSE,0,8,1072,NA,NA,NA,NA,NA
"8",123949508,0,2,FALSE,0,39,28718,NA,NA,NA,NA,NA
"9",48037766,0,2,FALSE,0,13,6557,NA,NA,NA,NA,NA
"10",45326213,0,2,FALSE,0,0,58450,NA,NA,NA,NA,NA
"11",21567842,0,2,FALSE,1,1095,2725,"Portland, Oregon",NA,NA,NA,NA
"12",498052677,0,1,FALSE,1,48,1334,NA,NA,NA,NA,NA
"13",18810716,0,1,FALSE,2,198,11793,NA,NA,NA,NA,NA
"14",52972702,0,5,FALSE,0,1,7135,NA,NA,NA,NA,NA
"15",42135344,0,8,FALSE,0,5,40626,"Rensselaer NY",NA,NA,NA,NA
"16",137480382,1,1,FALSE,1,249,93642,NA,39,28718,NA,123949508
"17",182301577,0,1,FALSE,0,46,22986,NA,NA,NA,NA,NA
"18",396995779,0,2,FALSE,0,0,115122,NA,NA,NA,NA,NA
"19",417555923,0,6,FALSE,1,147,15754,"Florida",NA,NA,NA,NA
"20",136694009,100,2,FALSE,2,109,17330,NA,0,6844,NA,50482949
"21",417555923,0,7,FALSE,1,147,15755,"Florida",NA,NA,NA,NA
"22",227161165,0,5,FALSE,1,77,7199,"Oklahoma ",2,11570,NA,261860966
"23",293967375,0,6,FALSE,0,1195,14037,"San Francisco Tenderloin",NA,NA,NA,NA
"24",355115231,1,1,FALSE,3,14,17209,NA,198,11793,NA,18810716
"25",417555923,0,5,FALSE,1,147,15756,"Florida",NA,NA,NA,NA
"26",329998786,4,2,FALSE,1,16,496,NA,12,4599,NA,49115780
"27",18205127,0,2,FALSE,5,3,2356,NA,NA,NA,NA,NA
"28",128030710,0,3,FALSE,2,25,1919,NA,NA,NA,NA,NA
"29",57790392,0,1,FALSE,0,0,1694,NA,NA,NA,NA,NA
"30",367450202,0,2,FALSE,1,37,1633,NA,NA,NA,NA,NA
"31",261860966,0,7,FALSE,2,2,11571,NA,NA,NA,NA,NA
"32",414520221,0,1,FALSE,2,240,4835,NA,1,1915,NA,262651961
"33",472584627,0,7,FALSE,2,1,278,NA,2,11571,NA,261860966
"34",237341661,0,3,FALSE,1,7,603,NA,NA,NA,NA,NA
"35",356604678,0,2,FALSE,1,1,403,NA,9,6769,NA,258551101
"36",280252157,0,1,FALSE,2,3,1751,NA,NA,NA,NA,NA
"37",429207760,0,2,FALSE,1,5,906,NA,NA,NA,NA,NA
"38",22250215,1,1,FALSE,1,64,82904,NA,938,3445,NA,429270304
"39",325296293,1,5,FALSE,1,4,2043,NA,15,21754,NA,62887120
"40",438733102,0,1,FALSE,1,0,100,NA,NA,NA,NA,NA
"41",144411579,2,1,FALSE,3,9,2418,NA,198,11794,NA,18810716
"42",199875709,2,1,FALSE,1,215,23970,NA,938,3445,NA,429270304
"43",331237248,0,2,FALSE,0,0,4083,NA,NA,NA,NA,NA
"44",331237248,0,2,FALSE,0,0,4084,NA,NA,NA,NA,NA
"45",60403024,0,3,FALSE,0,0,1564,NA,NA,NA,NA,NA
"46",119933418,0,1,FALSE,1,147,35281,NA,NA,NA,NA,NA
"47",355115231,0,1,FALSE,2,14,17211,NA,5,907,NA,429207760
"48",243179624,0,2,FALSE,0,36,21185,NA,NA,NA,NA,NA
"49",68924290,0,1,FALSE,0,12,25370,NA,NA,NA,NA,NA
"50",23181864,0,2,FALSE,0,0,434,NA,NA,NA,NA,NA
"51",26167610,0,1,FALSE,0,2,2232,NA,NA,NA,NA,NA
"52",26167610,0,1,FALSE,0,2,2233,NA,NA,NA,NA,NA
"53",26167610,0,1,FALSE,0,2,2234,NA,NA,NA,NA,NA
"54",24736981,0,1,FALSE,0,0,38639,NA,NA,NA,NA,NA
"55",49346055,0,3,FALSE,0,23,25980,NA,NA,NA,NA,NA
"56",24736981,0,1,FALSE,0,0,38640,NA,NA,NA,NA,NA
"57",24736981,0,1,FALSE,0,0,38641,NA,NA,NA,NA,NA
"58",346620927,0,2,FALSE,3,9,12817,NA,0,7173,NA,66267233
"59",182606087,1,6,FALSE,2,41,11184,NA,147,15756,"Florida",417555923
"60",17490827,0,4,FALSE,0,1,11361,NA,NA,NA,NA,NA
"61",15693064,0,5,FALSE,0,5,7398,"Lyles, Tennessee",NA,NA,NA,NA
"62",443321896,0,2,FALSE,0,6,2449,NA,NA,NA,NA,NA
"63",443321896,0,2,FALSE,0,6,2450,NA,NA,NA,NA,NA
"64",15693064,0,5,FALSE,0,5,7398,"Lyles, Tennessee",NA,NA,NA,NA
"65",443321896,0,2,FALSE,0,6,2451,NA,NA,NA,NA,NA
"66",396995779,0,4,FALSE,0,0,115135,NA,NA,NA,NA,NA
"67",43255784,0,3,FALSE,2,9,1110,NA,7,604,NA,237341661
"68",62083548,29,0,FALSE,2,24,24275,"Holding hands with Lady Gaga! ",168,9886,"Le Palais, Boca Raton, Florida",372555541
"69",417555923,0,6,FALSE,1,147,15757,"Florida",NA,NA,NA,NA
"70",340059769,2,1,FALSE,1,15,36466,NA,39,28721,NA,123949508
"71",61804416,0,3,FALSE,0,590,74688,NA,NA,NA,NA,NA
"72",27933690,0,1,FALSE,1,5,3595,NA,0,38641,NA,24736981
"73",24176242,218,2,FALSE,1,22,8780,NA,2,3316,NA,18846918
"74",470524840,0,1,FALSE,1,29,1027,NA,NA,NA,NA,NA
"75",7846072,1,7,FALSE,2,44,3276,"Round Rock, TX United States",2,11571,NA,261860966
"76",55036956,23,8,FALSE,1,0,912,NA,497,908,NA,321774180
"77",292594060,1,5,FALSE,1,12,17959,NA,2,11571,NA,261860966
"78",62066030,5,3,FALSE,3,21,17372,NA,11,11797,NA,33240098
"79",401022682,2,1,FALSE,1,9,4615,NA,39,28721,NA,123949508
"80",67921311,2,5,FALSE,1,424,2014,"Sumedang, Indonesia",0,14148,NA,75077164
"81",423321195,0,2,FALSE,1,76,2404,NA,NA,NA,NA,NA
"82",400294294,2,1,FALSE,2,466,12418,NA,5,907,NA,429207760
"83",182606087,0,1,FALSE,1,41,11185,NA,1153,23987,NA,346924655
"84",16582023,1,3,FALSE,2,7,879,NA,20,1379,NA,520029915
"85",26291513,3,4,FALSE,1,3,643,NA,88,9428,NA,25635539
"86",64165042,0,2,FALSE,1,1,6498,NA,NA,NA,NA,NA
"87",38773694,0,2,FALSE,3,0,2142,NA,NA,NA,NA,NA
"88",237600536,0,6,FALSE,0,4,1425,NA,NA,NA,NA,NA
"89",387368520,1,3,FALSE,1,3559,5950,NA,1,403,NA,356604678
"90",411615458,0,1,FALSE,1,0,2070,NA,2,2234,NA,26167610
"91",272237835,1,5,FALSE,1,9,1424,NA,0,58295,NA,149315713
"92",37731605,0,2,FALSE,0,4,1180,NA,NA,NA,NA,NA
"93",472715962,0,3,FALSE,0,0,2295,NA,NA,NA,NA,NA
"94",494365097,0,9,FALSE,0,0,6176,NA,NA,NA,NA,NA
"95",206207518,0,3,FALSE,1,7,19113,NA,NA,NA,NA,NA
"96",102088874,0,3,FALSE,0,13,333,"Charlotte, NC",NA,NA,NA,NA
"97",18402067,2,2,FALSE,3,224,18536,"Pluto",0,7173,NA,66267233
"98",271030180,0,1,FALSE,1,3,8850,NA,NA,NA,NA,NA
"99",466219229,0,5,FALSE,0,0,2472,NA,NA,NA,NA,NA
"100",432987807,2,1,FALSE,1,0,798,NA,0,38641,NA,24736981
"101",137527606,2,1,FALSE,2,283,15935,NA,5,907,NA,429207760
"102",484392100,0,2,FALSE,2,8,6792,"Winchester, VA",1153,23989,NA,346924655
"103",432987807,1,1,FALSE,1,0,799,NA,0,38641,NA,24736981
"104",261860966,0,7,FALSE,0,2,11572,NA,NA,NA,NA,NA
"105",206207518,0,4,FALSE,2,7,19115,NA,147,15757,"Florida",417555923
"106",182301577,0,1,FALSE,0,46,22987,NA,NA,NA,NA,NA
"107",396995779,0,1,FALSE,0,0,115126,NA,NA,NA,NA,NA
"108",406372829,0,1,FALSE,0,1,37345,NA,NA,NA,NA,NA
"109",280121251,4,1,FALSE,1,1,2433,NA,0,38641,NA,24736981
"110",440688620,0,5,FALSE,0,3,74,NA,NA,NA,NA,NA
"111",339169905,0,2,FALSE,0,733,1641,NA,NA,NA,NA,NA
"112",69271325,0,3,FALSE,0,158,14119,"Deeside, Flintshire, NE Wales",NA,NA,NA,NA
"113",243193706,1,1,FALSE,1,13,928,NA,2,2234,NA,26167610
"114",10311842,0,1,FALSE,0,10,21531,"Tennessee",NA,NA,NA,NA
"115",338594583,1,3,FALSE,1,733,34541,NA,505,12684,NA,188550805
"116",65068441,1,5,FALSE,1,22,17459,NA,2,11572,NA,261860966
"117",529457999,1,4,FALSE,2,0,40,NA,6,687,NA,242184894
"118",17712142,0,10,FALSE,0,1031,34596,NA,NA,NA,NA,NA
"119",352742371,0,1,FALSE,0,16,52111,NA,NA,NA,NA,NA
"120",340428574,0,3,FALSE,2,1,106,NA,7,19115,NA,206207518
"121",358774695,0,3,FALSE,0,0,5928,NA,NA,NA,NA,NA
"122",358774695,0,3,FALSE,0,0,5929,NA,NA,NA,NA,NA
"123",358774695,0,3,FALSE,0,0,5930,NA,NA,NA,NA,NA
"124",27933690,1,1,FALSE,2,5,3596,NA,1,1915,NA,262651961
"125",121206201,0,1,FALSE,1,0,16523,NA,1153,23992,NA,346924655
"126",343035937,0,1,FALSE,0,0,863,NA,NA,NA,NA,NA
"127",427748042,0,4,FALSE,1,1,8060,NA,NA,NA,NA,NA
"128",400810890,0,6,FALSE,0,0,182,"The OccupyAll.me Blog",NA,NA,NA,NA
"129",396995779,0,2,FALSE,0,0,115127,NA,NA,NA,NA,NA
"130",83701522,0,2,FALSE,0,191,36126,NA,NA,NA,NA,NA
"131",148193361,0,3,FALSE,0,754,4025,NA,NA,NA,NA,NA
"132",21913518,3,3,FALSE,1,27,569,NA,505,12684,NA,188550805
"133",353091146,1,0,FALSE,1,5,310,NA,1153,23993,NA,346924655
"134",68807455,1,0,FALSE,3,205,30634,NA,8,3650,NA,228109008
"135",104971300,0,1,FALSE,1,611,8456,"Miami, FL",NA,NA,NA,NA
"136",123949508,0,3,FALSE,1,39,28723,NA,NA,NA,NA,NA
"137",264422645,0,1,FALSE,6,14,3573,NA,NA,NA,NA,NA
"138",37699339,0,1,FALSE,1,0,205,NA,2,2234,NA,26167610
"139",37139591,0,10,FALSE,0,3195,35528,NA,NA,NA,NA,NA
"140",37699339,2,1,FALSE,1,0,206,NA,2,2234,NA,26167610
"141",37699339,2,1,FALSE,1,0,207,NA,2,2234,NA,26167610
"142",240682764,0,2,FALSE,1,149,5420,NA,NA,NA,NA,NA
"143",36602374,21,3,FALSE,1,8,6496,NA,7,5799,NA,26657119
"144",63600552,2,5,FALSE,1,7002,11351,"Stamford, CT",7,2725,NA,143831025
"145",31393320,4,1,FALSE,2,196,41346,NA,5,907,NA,429207760
"146",43412831,0,3,FALSE,1,217,3619,NA,NA,NA,NA,NA
"147",53784595,0,8,FALSE,1,10,9441,NA,5,40627,"Rensselaer NY",42135344
"148",20715638,0,3,FALSE,2,8,19553,NA,46,11975,NA,74389406
"149",22114428,0,1,FALSE,0,395,40243,"Atlantic City,NJ",NA,NA,NA,NA
"150",531076302,0,3,FALSE,0,0,91,NA,NA,NA,NA,NA
"151",359928092,0,3,FALSE,0,71,655,NA,NA,NA,NA,NA
"152",91380615,0,3,FALSE,0,0,996,"Virginia",NA,NA,NA,NA
"153",247438302,0,1,FALSE,2,4,31838,NA,611,8456,"Miami, FL",104971300
"154",316554994,0,1,FALSE,1,0,4318,NA,2,2087,NA,35048651
"155",211321005,0,2,FALSE,0,2,340,"Brooklyn, N.Y.",NA,NA,NA,NA
"156",466957312,0,10,FALSE,0,1,4498,NA,NA,NA,NA,NA
"157",21735887,0,1,FALSE,1,1,3112,NA,NA,NA,NA,NA
"158",261860966,0,5,FALSE,0,2,11573,NA,NA,NA,NA,NA
"159",330519528,0,2,FALSE,0,91,3272,NA,NA,NA,NA,NA
"160",18205127,0,1,FALSE,3,3,2358,NA,NA,NA,NA,NA
"161",398048385,1,6,FALSE,2,0,745,NA,147,15757,"Florida",417555923
"162",396995779,0,2,FALSE,0,0,115138,NA,NA,NA,NA,NA
"163",465312881,0,1,FALSE,1,134,4231,NA,NA,NA,NA,NA
"164",125128428,1,3,FALSE,1,2,20816,NA,158,14119,"Deeside, Flintshire, NE Wales",69271325
"165",529828197,0,3,FALSE,0,3,58,NA,NA,NA,NA,NA
"166",37139591,0,10,FALSE,0,3195,35530,NA,NA,NA,NA,NA
"167",482688724,5,1,FALSE,2,3,196,NA,5,907,NA,429207760
"168",15622504,12,1,FALSE,1,343,23292,NA,31,9874,"Bainbridge Island, WA",16423896
"169",416735835,0,2,FALSE,0,0,5226,NA,NA,NA,NA,NA
"170",17712142,0,15,FALSE,0,1031,34597,NA,NA,NA,NA,NA
"171",71808932,0,6,FALSE,0,1,9936,NA,NA,NA,NA,NA
"172",21467897,0,1,FALSE,4,4,1242,NA,NA,NA,NA,NA
"173",43412831,0,3,FALSE,1,217,3620,NA,NA,NA,NA,NA
"174",17244840,1,1,FALSE,1,0,4932,"South Plainfield, NJ 07080",0,115126,NA,396995779
"175",343763819,0,1,FALSE,1,59,11033,NA,1153,23998,NA,346924655
"176",307289650,0,1,FALSE,0,0,2445,NA,NA,NA,NA,NA
"177",307289650,0,1,FALSE,0,0,2446,NA,NA,NA,NA,NA
"178",465312881,3,1,FALSE,1,134,4232,NA,2,2234,NA,26167610
"179",255160253,7,8,FALSE,1,2,3045,NA,272,6122,NA,14851290
"180",51506271,0,1,FALSE,0,246,10377,NA,NA,NA,NA,NA
"181",100270267,2,1,FALSE,2,184,46818,NA,611,8455,"Miami, FL",104971300
"182",314555907,0,13,FALSE,1,181,8387,NA,1031,34598,NA,17712142
"183",340428574,0,5,FALSE,1,1,106,NA,NA,NA,NA,NA
"184",396995779,0,2,FALSE,0,0,115139,NA,NA,NA,NA,NA
"185",127761791,0,7,FALSE,0,1049,5400,NA,NA,NA,NA,NA
"186",51506271,0,1,FALSE,0,246,10377,NA,NA,NA,NA,NA
"187",226187164,0,1,FALSE,1,1,6092,NA,NA,NA,NA,NA
"188",97335460,0,3,FALSE,0,0,3479,NA,NA,NA,NA,NA
"189",227456753,3,1,FALSE,2,111,2725,NA,611,8455,"Miami, FL",104971300
"190",420592660,0,1,FALSE,1,2,755,NA,1153,24000,NA,346924655
"191",343392718,4,2,FALSE,1,3,232,NA,0,1781,NA,15469083
"192",51506271,0,1,FALSE,0,246,10377,NA,NA,NA,NA,NA
"193",51410043,0,10,FALSE,0,1193,7055,NA,NA,NA,NA,NA
"194",25429371,4,1,FALSE,2,8,10209,"Dallas, TX",611,8455,"Miami, FL",104971300
"195",346872113,1,1,FALSE,1,2,11023,"Corry Pa",1153,24000,NA,346924655
"196",114479860,0,2,FALSE,0,1,2559,NA,NA,NA,NA,NA
"197",426877765,0,1,FALSE,0,1,86,NA,NA,NA,NA,NA
"198",216552524,0,6,FALSE,0,0,8337,NA,NA,NA,NA,NA
"199",17244840,2,1,FALSE,3,0,4933,"South Plainfield, NJ 07080",11,7463,NA,21831167
"200",360332507,0,7,FALSE,0,0,9348,NA,NA,NA,NA,NA
"201",427886673,0,4,FALSE,0,1,1537,NA,NA,NA,NA,NA
"202",487002183,0,4,FALSE,0,0,381,NA,NA,NA,NA,NA
"203",48877038,0,1,FALSE,1,0,1341,NA,NA,NA,NA,NA
"204",63806423,0,1,FALSE,1,0,874,NA,NA,NA,NA,NA
"205",71808932,0,11,FALSE,0,1,9939,NA,NA,NA,NA,NA
"206",420592660,0,2,FALSE,1,2,757,NA,1153,24001,NA,346924655
"207",483152868,0,9,FALSE,0,0,3116,NA,NA,NA,NA,NA
"208",277501298,0,2,FALSE,0,13,23373,NA,NA,NA,NA,NA
"209",114168878,0,0,FALSE,1,122,7085,NA,0,115129,NA,396995779
"210",34359976,0,3,FALSE,0,106,12439,NA,NA,NA,NA,NA
"211",484245261,0,2,FALSE,0,0,3096,NA,NA,NA,NA,NA
"212",60638933,0,3,FALSE,0,2,808,NA,NA,NA,NA,NA
"213",264001564,0,1,FALSE,0,0,0,NA,NA,NA,NA,NA
"214",114168878,1,1,FALSE,1,122,7086,NA,13,6558,NA,48037766
"215",63806423,0,1,FALSE,1,0,875,NA,NA,NA,NA,NA
"216",252800294,0,9,FALSE,0,10,328,NA,NA,NA,NA,NA
"217",45326213,0,2,FALSE,0,0,58451,NA,NA,NA,NA,NA
"218",40084900,0,2,FALSE,2,13,8518,NA,NA,NA,NA,NA
"219",43252642,2,1,FALSE,3,21,18383,NA,198,11794,NA,18810716
"220",182606087,3,5,FALSE,1,43,11196,NA,0,58298,NA,149315713
"221",331890004,3,1,FALSE,3,0,1600,NA,198,11794,NA,18810716
"222",383896720,1,1,FALSE,1,0,4000,NA,1153,24002,NA,346924655
"223",418147118,2,1,FALSE,1,141,1014,NA,1153,24002,NA,346924655
"224",451242169,0,7,FALSE,0,6,446,"",NA,NA,NA,NA
"225",482688724,0,1,FALSE,1,3,197,NA,1153,24002,NA,346924655
"226",31393320,0,1,FALSE,1,196,41348,NA,1153,24003,NA,346924655
"227",500368977,0,3,FALSE,1,1,948,NA,NA,NA,NA,NA
"228",325163390,4,1,FALSE,3,5,372,NA,198,11794,NA,18810716
"229",396995779,0,3,FALSE,0,0,115128,NA,NA,NA,NA,NA
"230",381781755,0,2,FALSE,1,3,16,NA,21,3280,"Texas",132320480
"231",320319967,1,5,FALSE,1,3,1494,"plymouth,minnesota",8,119213,NA,91734908
"232",40084900,7,4,FALSE,2,13,8520,NA,40,9876,NA,361545187
"233",532709347,0,4,FALSE,1,0,42,NA,NA,NA,NA,NA
"234",209879599,0,6,FALSE,0,1,1955,NA,NA,NA,NA,NA
"235",17994507,0,3,FALSE,1,0,772,NA,5,7399,"Lyles, Tennessee",15693064
"236",387368520,5,1,FALSE,1,3560,5951,NA,0,38641,NA,24736981
"237",465312881,0,1,FALSE,1,134,4237,NA,NA,NA,NA,NA
"238",514686074,52,3,FALSE,1,0,57,NA,0,29,"Worldwide",325109659
"239",27352629,0,1,FALSE,1,8,1747,"Orlando, FL",NA,NA,NA,NA
"240",215830021,34,3,FALSE,1,29,1874,"West Virginia ",5,23409,NA,1917731
"241",154454408,0,1,FALSE,0,1,5192,NA,NA,NA,NA,NA
"242",266928724,0,2,FALSE,0,0,2187,NA,NA,NA,NA,NA
"243",67056864,0,4,FALSE,0,1,1132,NA,NA,NA,NA,NA
"244",23968967,0,5,FALSE,1,27,1575,NA,0,3117,NA,483152868
"245",498563302,0,8,FALSE,0,0,619,NA,NA,NA,NA,NA
"246",450037563,0,1,FALSE,1,19,2543,NA,NA,NA,NA,NA
"247",406372829,0,2,FALSE,0,1,37345,NA,NA,NA,NA,NA
"248",389268123,0,3,FALSE,2,3,6708,NA,1,948,NA,500368977
"249",230560096,0,1,FALSE,0,13,880,"México",NA,NA,NA,NA
"250",304988603,0,2,FALSE,1,360,8323,"Tightly guarded",NA,NA,NA,NA
"251",465312881,0,1,FALSE,1,134,4238,NA,NA,NA,NA,NA
"252",330519528,0,2,FALSE,0,91,3273,NA,NA,NA,NA,NA
"253",494365097,0,5,FALSE,0,0,6178,NA,NA,NA,NA,NA
"254",20406676,0,7,FALSE,0,7,6670,NA,NA,NA,NA,NA
"255",18713322,0,1,FALSE,0,12,3206,NA,NA,NA,NA,NA
"256",258551101,0,1,FALSE,0,9,6770,NA,NA,NA,NA,NA
"257",15208698,32,2,FALSE,1,17,513,"Columbus, OH",106,9318,NA,9245812
"258",338170570,1,0,FALSE,1,66,1985,NA,0,115140,NA,396995779
"259",209879599,0,5,FALSE,0,1,1957,NA,NA,NA,NA,NA
"260",166840418,0,2,FALSE,0,81,8907,"",NA,NA,NA,NA
"261",52685399,0,5,FALSE,1,1,1215,"Brunei Darussalam",NA,NA,NA,NA
"262",448450952,1,4,FALSE,1,3,5561,NA,3,29239,"Port St. Lucie, Florida",21040094
"263",352742371,0,1,FALSE,0,16,52112,NA,NA,NA,NA,NA
"264",33612258,6,1,FALSE,2,46,2146,NA,5,908,NA,429207760
"265",48037766,0,1,FALSE,1,13,6559,NA,NA,NA,NA,NA
"266",67150863,0,1,FALSE,1,0,466,"New York",1,2338,NA,179697661
"267",277501298,0,1,FALSE,0,13,23374,NA,NA,NA,NA,NA
"268",396995779,0,4,FALSE,0,0,115141,NA,NA,NA,NA,NA
"269",137527606,0,3,FALSE,1,283,15941,NA,71,655,NA,359928092
"270",484071940,3,3,FALSE,1,32,454,NA,505,12684,NA,188550805
"271",482688724,0,6,FALSE,1,3,199,NA,23,15059,NA,17930084
"272",37139591,0,1,FALSE,1,3196,35532,NA,NA,NA,NA,NA
"273",182301577,0,1,FALSE,0,46,22988,NA,NA,NA,NA,NA
"274",182606087,1,3,FALSE,1,43,11199,NA,1153,24004,NA,346924655
"275",395620605,0,7,FALSE,0,3,933,NA,NA,NA,NA,NA
"276",362043026,0,2,FALSE,1,22,187,"",NA,NA,NA,NA
"277",448783941,3,3,FALSE,1,8,463,NA,43,21225,"US south via Jersey",63188134
"278",214077795,0,1,FALSE,0,0,26630,NA,NA,NA,NA,NA
"279",214077795,0,1,FALSE,0,0,26631,NA,NA,NA,NA,NA
"280",42271897,468,3,FALSE,1,3,434,NA,1,891,NA,287413569
"281",114479860,0,2,FALSE,1,1,2560,NA,NA,NA,NA,NA
"282",291488241,220,2,FALSE,1,0,85,NA,2,3316,NA,18846918
"283",291421323,0,1,FALSE,0,107,19553,"Los Angeles, California",NA,NA,NA,NA
"284",437084117,0,1,FALSE,1,16,1020,NA,NA,NA,NA,NA
"285",63806423,0,1,FALSE,1,0,878,NA,NA,NA,NA,NA
"286",141687681,0,3,FALSE,1,0,21,NA,NA,NA,NA,NA
"287",500368977,0,2,FALSE,0,1,948,NA,NA,NA,NA,NA
"288",42135344,2,6,FALSE,1,5,40628,"Rensselaer NY",23,15059,NA,17930084
"289",396995779,0,2,FALSE,0,0,115130,NA,NA,NA,NA,NA
"290",15765699,2,2,FALSE,1,43,7874,NA,1153,24004,NA,346924655
"291",282314274,4,1,FALSE,2,8,316,NA,1,1915,NA,262651961
"292",21866516,0,2,FALSE,1,20,69579,NA,1,37346,NA,406372829
"293",22250215,0,2,FALSE,1,64,82909,NA,NA,NA,NA,NA
"294",24937837,5,1,FALSE,1,6,1801,"New Bern, NC",0,38641,NA,24736981
"295",133876715,4,1,FALSE,1,151,3240,NA,39,28726,NA,123949508
"296",103138356,0,7,FALSE,0,29,1199,NA,NA,NA,NA,NA
"297",16581105,0,4,FALSE,1,0,837,NA,NA,NA,NA,NA
"298",48037533,0,2,FALSE,0,0,6815,NA,NA,NA,NA,NA
"299",489991406,0,6,FALSE,2,1,146,NA,NA,NA,NA,NA
"300",17225420,0,1,FALSE,0,1,1071,NA,NA,NA,NA,NA
"301",362144137,0,6,FALSE,2,17,1950,NA,NA,NA,NA,NA
"302",229575933,4,1,FALSE,2,112,15236,"Vinton,Va",611,8455,"Miami, FL",104971300
"303",18083420,1,1,FALSE,1,21,44595,NA,23,15059,NA,17930084
"304",515935731,0,1,FALSE,0,0,105,NA,NA,NA,NA,NA
"305",360332507,0,6,FALSE,0,0,9350,NA,NA,NA,NA,NA
"306",465312881,0,1,FALSE,1,134,4239,NA,NA,NA,NA,NA
"307",518955782,221,2,FALSE,1,2,9,NA,2,3316,NA,18846918
"308",22985983,6,1,FALSE,1,40,16588,"39.680418,-104.995793",0,38641,NA,24736981
"309",16790571,0,1,FALSE,0,1,89,NA,NA,NA,NA,NA
"310",21866516,1,3,FALSE,1,20,69580,NA,71,655,NA,359928092
"311",16093425,0,1,FALSE,1,2,1571,"Los Angeles",NA,NA,NA,NA
"312",505448921,1,1,FALSE,1,6,2248,NA,1977,6138,NA,439356264
"313",396995779,0,4,FALSE,0,0,115131,NA,NA,NA,NA,NA
"314",72859705,0,2,FALSE,1,1,2891,NA,NA,NA,NA,NA
"315",351324105,0,3,FALSE,1,1,1761,NA,0,1888,NA,87563984
"316",406372829,0,1,FALSE,0,1,37346,NA,NA,NA,NA,NA
"317",501683784,0,3,FALSE,1,4,70,NA,NA,NA,NA,NA
"318",479252709,2,1,FALSE,1,46,2756,NA,0,11547,NA,220175178
"319",388393294,3,1,FALSE,1,0,593,NA,1153,24004,NA,346924655
"320",148224229,0,4,FALSE,0,440,70402,NA,NA,NA,NA,NA
"321",261860966,0,5,FALSE,0,2,11578,NA,NA,NA,NA,NA
"322",14851290,0,4,FALSE,1,272,6123,NA,NA,NA,NA,NA
"323",466957312,0,10,FALSE,0,1,4500,NA,NA,NA,NA,NA
"324",47974810,0,6,FALSE,0,1,7047,"USA",NA,NA,NA,NA
"325",36540441,0,3,FALSE,1,6,7671,NA,0,115143,NA,396995779
"326",291421323,0,1,FALSE,0,107,19554,"Los Angeles, California",NA,NA,NA,NA
"327",316554994,6,1,FALSE,3,0,4337,NA,198,11794,NA,18810716
"328",412864943,2,3,FALSE,1,2,3808,NA,71,655,NA,359928092
"329",21590255,0,2,FALSE,0,1225,12777,NA,NA,NA,NA,NA
"330",368124273,0,5,FALSE,2,2,3071,NA,NA,NA,NA,NA
"331",344835724,0,3,FALSE,1,15,219,NA,33,394,NA,264704129
"332",316770960,0,1,FALSE,0,862,43798,NA,NA,NA,NA,NA
"333",18774342,3,3,FALSE,1,138,58692,NA,71,655,NA,359928092
"334",451311292,0,2,FALSE,2,8,540,NA,272,6123,NA,14851290
"335",16208036,0,3,FALSE,0,0,1386,NA,NA,NA,NA,NA
"336",419382083,5,3,FALSE,1,3,7359,NA,505,12684,NA,188550805
"337",256248598,0,3,FALSE,2,0,623,NA,NA,NA,NA,NA
"338",519618938,0,3,FALSE,0,0,93,NA,NA,NA,NA,NA
"339",34188519,0,2,FALSE,0,18,885,NA,NA,NA,NA,NA
"340",373169927,0,1,FALSE,0,0,226,NA,NA,NA,NA,NA
"341",205599916,0,2,FALSE,1,60,1957,NA,NA,NA,NA,NA
"342",396995779,0,4,FALSE,0,0,115134,NA,NA,NA,NA,NA
"343",424830693,5,2,FALSE,1,0,205,NA,272,6123,NA,14851290
"344",45950027,0,2,FALSE,0,4,7490,NA,NA,NA,NA,NA
"345",277501298,0,1,FALSE,0,13,23375,NA,NA,NA,NA,NA
"346",285727668,0,4,FALSE,2,217,5982,NA,272,6123,NA,14851290
"347",22936237,0,5,FALSE,1,329,70646,NA,NA,NA,NA,NA
"348",260479308,0,1,FALSE,0,8,6487,NA,NA,NA,NA,NA
"349",50734743,0,1,FALSE,1,0,578221,NA,NA,NA,NA,NA
"350",410496422,0,1,FALSE,0,1,317,NA,NA,NA,NA,NA
"351",126450671,0,3,FALSE,3,0,4508,NA,NA,NA,NA,NA
"352",37139591,0,10,FALSE,0,3196,35533,NA,NA,NA,NA,NA
"353",18473274,0,1,FALSE,1,0,141,NA,NA,NA,NA,NA
"354",14851290,0,5,FALSE,0,272,6124,NA,NA,NA,NA,NA
"355",38319647,0,1,FALSE,1,13,1347,NA,NA,NA,NA,NA
"356",100270267,4,1,FALSE,1,184,46830,NA,1153,24004,NA,346924655
"357",510752036,0,3,FALSE,3,156,2015,NA,NA,NA,NA,NA
